Family,Genus,Species,FullSpecies,Present_name,Code_FB,TL_species,TL_genus,TL_family,TL_GOOD,TL_GOOD_level,Size_FishBase,Coeff_a,Coeff_b
Mullidae,Parupeneus,trifasciatus,Parupeneus trifasciatus,Parupeneus trifasciatus,5988,3.54,3.585,3.54097561,3.54,species,35,0.00323,3.48
Mullidae,Pseudupeneus,maculatus,Pseudupeneus maculatus,Pseudupeneus maculatus,1094,3.37,3.305,3.54097561,3.37,species,30,0.01190118,3
Mullidae,unknown,unknown,Mullidae,Mullidae,-999,-999,-999,3.54097561,3.54097561,family,-999,0.011973899,3.101092515
Mullidae,Upeneichthys,vlamingii,Upeneichthys vlamingii,Upeneichthys vlamingii,60919,-999,3.395,3.54097561,3.395,genus,35,0.011973899,3.101092515
Mullidae,Upeneus,arge,Upeneus arge,Upeneus arge,15647,-999,3.560833333,3.54097561,3.560833333,genus,36.5,0.01212,3
Mullidae,Upeneus,moluccensis,Upeneus moluccensis,Upeneus moluccensis,4444,3.6,3.560833333,3.54097561,3.6,species,20,0.017010966,3.0223
Mullidae,Upeneus,taeniopterus,Upeneus taeniopterus,Upeneus taeniopterus,5995,3.54,3.560833333,3.54097561,3.54,species,33,0.011973899,3.101092515
Mullidae,Upeneus,tragula,Upeneus tragula,Upeneus tragula,5443,3.5,3.560833333,3.54097561,3.5,species,30,0.013653583,3.06800227
Muraenidae,unknown,unknown,Muraenidae,Muraenidae,-999,-999,-999,4.028148148,4.028148148,family,-999,0.001159381,3
Nemipteridae,Nemipterus,zysron,Nemipterus zysron,Nemipterus zysron,5855,3.5,3.797692305,3.646097557,3.5,species,25,0.005946574,3.357259402
Nemipteridae,Pentapodus,aureofasciatus,Pentapodus aureofasciatus,Pentapodus aureofasciatus,60801,-999,3.562857143,3.646097557,3.562857143,genus,25,0.01056,3
Nemipteridae,Pentapodus,caninus,Pentapodus caninus,Pentapodus caninus,5867,3.6,3.562857143,3.646097557,3.6,species,35,0.01056,3
Nemipteridae,Pentapodus,emeryii,Pentapodus emeryii,Pentapodus emeryii,5868,3.61,3.562857143,3.646097557,3.61,species,30,0.01056,3
Nemipteridae,Pentapodus,nagasakiensis,Pentapodus nagasakiensis,Pentapodus nagasakiensis,5869,3.41,3.562857143,3.646097557,3.41,species,20,0.01056,3
Nemipteridae,Pentapodus,sp.,Pentapodus sp.,Pentapodus,-999,-999,3.562857143,3.646097557,3.562857143,genus,-999,0.01056,3
Nemipteridae,Pentapodus,trivittatus,Pentapodus trivittatus,Pentapodus trivittatus,5873,3.61,3.562857143,3.646097557,3.61,species,25,0.01056,3
Nemipteridae,Pentapodus,vitta,Pentapodus vitta,Pentapodus vitta,5866,-999,3.562857143,3.646097557,3.562857143,genus,26,0.0122,3.06
Nemipteridae,Scolopsis,affinis,Scolopsis affinis,Scolopsis affinis,5890,3.28,3.590769221,3.646097557,3.28,species,24,0.013827538,3.173776985
Nemipteridae,Scolopsis,aurata,Scolopsis aurata,Scolopsis aurata,5884,-999,3.590769221,3.646097557,3.590769221,genus,24,0.013827538,3.173776985
Nemipteridae,Scolopsis,bilineata,Scolopsis bilineata,Scolopsis bilineata,5885,3.62,3.590769221,3.646097557,3.62,species,23,0.013827538,3.173776985
Nemipteridae,Scolopsis,bimaculatus,Scolopsis bimaculatus,Scolopsis bimaculata,5886,3.75999999,3.590769221,3.646097557,3.75999999,species,31,0.013827538,3.173776985
Nemipteridae,Scolopsis,ciliata,Scolopsis ciliata,Scolopsis ciliata,5876,3.66,3.590769221,3.646097557,3.66,species,19,0.0641,2.48
Nemipteridae,Scolopsis,frenatus,Scolopsis frenatus,Scolopsis frenata,5887,3.28,3.590769221,3.646097557,3.28,species,26,0.013827538,3.173776985
Nemipteridae,Scolopsis,ghanam,Scolopsis ghanam,Scolopsis ghanam,5888,3.619999886,3.590769221,3.646097557,3.619999886,species,30,0.013827538,3.173776985
Nemipteridae,Scolopsis,lineata,Scolopsis lineata,Scolopsis lineata,5877,3.76,3.590769221,3.646097557,3.76,species,23,0.013827538,3.173776985
Nemipteridae,Scolopsis,margaritifera,Scolopsis margaritifera,Scolopsis margaritifera,5878,3.6,3.590769221,3.646097557,3.6,species,28,0.013827538,3.173776985
Nemipteridae,Scolopsis,monogramma,Scolopsis monogramma,Scolopsis monogramma,5879,3.86,3.590769221,3.646097557,3.86,species,31,0.013827538,3.173776985
Nemipteridae,Scolopsis,sp.,Scolopsis sp.,Scolopsis,-999,-999,3.590769221,3.646097557,3.590769221,genus,-999,0.013827538,3.173776985
Nemipteridae,Scolopsis,taeniatus,Scolopsis taeniatus,Scolopsis taeniata,5889,3.75999999,3.590769221,3.646097557,3.75999999,species,36,0.013827538,3.173776985
Nemipteridae,Scolopsis,taenioptera,Scolopsis taenioptera,Scolopsis taenioptera,5875,3.88,3.590769221,3.646097557,3.88,species,34.5,0.01847,2.98117
Nemipteridae,Scolopsis,temporalis,Scolopsis temporalis,Scolopsis temporalis,5880,3.5,3.590769221,3.646097557,3.5,species,35,0.018472737,2.981167962
Nemipteridae,Scolopsis,trilineata,Scolopsis trilineata,Scolopsis trilineata,5881,-999,3.590769221,3.646097557,3.590769221,genus,20,0.013827538,3.173776985
Nemipteridae,Scolopsis,vosmeri,Scolopsis vosmeri,Scolopsis vosmeri,5883,3.5,3.590769221,3.646097557,3.5,species,25,0.01939673,3
Nemipteridae,Scolopsis,xenochrous,Scolopsis xenochrous,Scolopsis xenochroa,5882,3.36,3.590769221,3.646097557,3.36,species,21,0.013827538,3.173776985
Nemipteridae,unknown,unknown,Nemipteridae,Nemipteridae,-999,-999,-999,3.646097557,3.646097557,family,-999,0.013827538,3.173776985
Ostraciidae,unknown,unknown,Ostraciidae,Ostraciidae,-999,-999,-999,3.427272727,3.427272727,family,-999,0.085319078,2.57659575
Pempheridae,Pempheris,adusta,Pempheris adusta,Pempheris adusta,25447,-999,3.431666654,3.427142846,3.431666654,genus,17,0.0439,2.62
Pempheridae,Pempheris,affinis,Pempheris affinis,Pempheris affinis,52716,-999,3.431666654,3.427142846,3.431666654,genus,15,0.0119,3.026
Pempheridae,Pempheris,analis,Pempheris analis,Pempheris analis,12907,3.4,3.431666654,3.427142846,3.4,species,20,0.0119,3.026
Pempheridae,Pempheris,compressa,Pempheris compressa,Pempheris compressa,47014,-999,3.431666654,3.427142846,3.431666654,genus,20,0.0119,3.026
Pempheridae,Pempheris,klunzingeri,Pempheris klunzingeri,Pempheris klunzingeri,14388,-999,3.431666654,3.427142846,3.431666654,genus,18,0.0119,3.026
Pempheridae,Pempheris,mangula,Pempheris mangula,Pempheris mangula,25449,-999,3.431666654,3.427142846,3.431666654,genus,16,0.0119,3.026
Pempheridae,Pempheris,multiradiata,Pempheris multiradiata,Pempheris multiradiata,14389,-999,3.431666654,3.427142846,3.431666654,genus,28,0.0119,3.026
Pempheridae,Pempheris,oualensis,Pempheris oualensis,Pempheris oualensis,5802,3.579999924,3.431666654,3.427142846,3.579999924,species,20,0.02511985,3
Pempheridae,Pempheris,schomburgkii,Pempheris schomburgkii,Pempheris schomburgkii,3593,-999,3.431666654,3.427142846,3.431666654,genus,15,0.0119,3.026
Pempheridae,Pempheris,schwenkii,Pempheris schwenkii,Pempheris schwenkii,12908,3.4,3.431666654,3.427142846,3.4,species,15,0.0439,2.62
Pempheridae,Pempheris,sp.,Pempheris sp.,Pempheris,-999,-999,3.431666654,3.427142846,3.431666654,genus,-999,0.0119,3.026
Pempheridae,Pempheris,vanicolensis,Pempheris vanicolensis,Pempheris vanicolensis,10350,3.45,3.431666654,3.427142846,3.45,species,20,0.0119,3.026
Pinguipedidae,Parapercis,australis,Parapercis australis,Parapercis australis,62212,-999,3.628,3.6125,3.628,genus,9.2,0.012376914,3.000237019
Pinguipedidae,Parapercis,clathrata,Parapercis clathrata,Parapercis clathrata,6561,-999,3.628,3.6125,3.628,genus,24,0.012376914,3.000237019
Pinguipedidae,Parapercis,cylindrica,Parapercis cylindrica,Parapercis cylindrica,6562,3.2,3.628,3.6125,3.2,species,23,0.012376914,3.000237019
Pinguipedidae,Parapercis,haackei,Parapercis haackei,Parapercis haackei,14430,-999,3.628,3.6125,3.628,genus,10,0.012376914,3.000237019
Pinguipedidae,Parapercis,hexophtalma,Parapercis hexophtalma,Parapercis hexophtalma,7866,-999,3.628,3.6125,3.628,genus,29,0.006820633,3.157263284
Pinguipedidae,Parapercis,lata,Parapercis lata,Parapercis lata,60814,-999,3.628,3.6125,3.628,genus,21.2,0.012376914,3.000237019
Pinguipedidae,Parapercis,millepunctata,Parapercis millepunctata,Parapercis millepunctata,6670,-999,3.628,3.6125,3.628,genus,18,0.012376914,3.000237019
Pinguipedidae,Parapercis,multiplicata,Parapercis multiplicata,Parapercis multiplicata,10753,-999,3.628,3.6125,3.628,genus,15,0.012376914,3.000237019
Pinguipedidae,Parapercis,nebulosa,Parapercis nebulosa,Parapercis nebulosa,7869,3.5,3.628,3.6125,3.5,species,25,0.012376914,3.000237019
Pinguipedidae,Parapercis,pacifica,Parapercis pacifica,Parapercis pacifica,64230,-999,3.628,3.6125,3.628,genus,18.58,0.0119,3.026
Pinguipedidae,Parapercis,schauinslandii,Parapercis schauinslandii,Parapercis schauinslandii,7872,3.4,3.628,3.6125,3.4,species,18,0.01049512,3
Pinguipedidae,Parapercis,signata,Parapercis signata,Parapercis signata,25376,4.02,3.628,3.6125,4.02,species,13,0.012376914,3.000237019
Pinguipedidae,Parapercis,sp.,Parapercis sp.,Parapercis,-999,-999,3.628,3.6125,3.628,genus,14,0.012376914,3.000237019
Pinguipedidae,Parapercis,stricticeps,Parapercis stricticeps,Parapercis stricticeps,56462,-999,3.628,3.6125,3.628,genus,18,0.012376914,3.000237019
Pinguipedidae,Parapercis,tetracantha,Parapercis tetracantha,Parapercis tetracantha,6674,-999,3.628,3.6125,3.628,genus,26,0.012376914,3.000237019
Pinguipedidae,Parapercis,xanthozona,Parapercis xanthozona,Parapercis xanthozona,12668,-999,3.628,3.6125,3.628,genus,23,0.013286507,2.889822623
Pomacanthidae,Apolemichthys,arcuatus,Apolemichthys arcuatus,Apolemichthys arcuatus,7811,2.63,2.736666667,2.7921875,2.63,species,18,0.004363261,3
Pomacanthidae,Apolemichthys,griffisi,Apolemichthys griffisi,Apolemichthys griffisi,8772,3,2.736666667,2.7921875,3,species,30,0.004363261,3
Pomacanthidae,Apolemichthys,trimaculatus,Apolemichthys trimaculatus,Apolemichthys trimaculatus,6525,2.64,2.736666667,2.7921875,2.64,species,26,0.004363261,3
Pomacanthidae,Apolemichthys,xanthopunctatus,Apolemichthys xanthopunctatus,Apolemichthys xanthopunctatus,10938,2.64,2.736666667,2.7921875,2.64,species,25,0.004363261,3
Pomacanthidae,Apolemichthys,xanthotis,Apolemichthys xanthotis,Apolemichthys xanthotis,10940,2.83,2.736666667,2.7921875,2.83,species,20,0.004539545,3
Pomacanthidae,Centropyge,acanthops,Centropyge acanthops,Centropyge acanthops,9222,2.92,2.638636364,2.7921875,2.92,species,8,0.091949687,2.45798686
Pomacanthidae,Centropyge,argi,Centropyge argi,Centropyge argi,3607,2,2.638636364,2.7921875,2,species,8,0.091949687,2.45798686
Pomacanthidae,Centropyge,bicolor,Centropyge bicolor,Centropyge bicolor,5454,2.97,2.638636364,2.7921875,2.97,species,15,0.04148148,3
Pomacanthidae,Centropyge,bispinosa,Centropyge bispinosa,Centropyge bispinosa,5458,2.75,2.638636364,2.7921875,2.75,species,10,0.091949687,2.45798686
Pomacanthidae,Centropyge,eibli,Centropyge eibli,Centropyge eibli,10870,2.65,2.638636364,2.7921875,2.65,species,15,0.091949687,2.45798686
Pomacanthidae,Centropyge,ferrugata,Centropyge ferrugata,Centropyge ferrugata,6667,2.79,2.638636364,2.7921875,2.79,species,10,0.091949687,2.45798686
Pomacanthidae,Centropyge,fisheri,Centropyge fisheri,Centropyge fisheri,7813,-999,2.638636364,2.7921875,2.638636364,genus,6,0.0545,2.59
Pomacanthidae,Centropyge,flavicauda,Centropyge flavicauda,Centropyge flavicauda,5664,2.84,2.638636364,2.7921875,2.84,species,8,0.091949687,2.45798686
Pomacanthidae,Centropyge,flavissima,Centropyge flavissima,Centropyge flavissima,5457,2.75,2.638636364,2.7921875,2.75,species,14,0.091949687,2.45798686
Pomacanthidae,Centropyge,heraldi,Centropyge heraldi,Centropyge heraldi,5665,2.83,2.638636364,2.7921875,2.83,species,10,0.004492188,3
Pomacanthidae,Centropyge,hotumatua,Centropyge hotumatua,Centropyge hotumatua,10982,-999,2.638636364,2.7921875,2.638636364,genus,8,0.091949687,2.45798686
Pomacanthidae,Centropyge,interruptus,Centropyge interruptus,Centropyge interrupta,10990,2.53,2.638636364,2.7921875,2.53,species,15,0.091949687,2.45798686
Pomacanthidae,Centropyge,loricula,Centropyge loricula,Centropyge loriculus,7814,2.78,2.638636364,2.7921875,2.78,species,15,0.091949687,2.45798686
Pomacanthidae,Centropyge,loriculus,Centropyge loriculus,Centropyge loriculus,7814,-999,2.638636364,2.7921875,2.638636364,genus,15,0.091949687,2.45798686
Pomacanthidae,Centropyge,multifasciata,Centropyge multifasciata,Paracentropyge multifasciata,5666,2.79,2.638636364,2.7921875,2.79,species,12,0.091949687,2.45798686
Pomacanthidae,Centropyge,multispinis,Centropyge multispinis,Centropyge multispinis,6549,2.79,2.638636364,2.7921875,2.79,species,14,0.091949687,2.45798686
Pomacanthidae,Centropyge,nox,Centropyge nox,Centropyge nox,6647,2.79,2.638636364,2.7921875,2.79,species,10,0.091949687,2.45798686
Pomacanthidae,Centropyge,potteri,Centropyge potteri,Centropyge potteri,7812,2.58,2.638636364,2.7921875,2.58,species,10,0.004888359,3
Pomacanthidae,Centropyge,shepardi,Centropyge shepardi,Centropyge shepardi,11111,2,2.638636364,2.7921875,2,species,9,0.091949687,2.45798686
Pomacanthidae,Centropyge,sp.,Centropyge sp.,Centropyge,-999,-999,2.638636364,2.7921875,2.638636364,genus,13,0.091949687,2.45798686
Pomacanthidae,Centropyge,tibicen,Centropyge tibicen,Centropyge tibicen,6548,2.79,2.638636364,2.7921875,2.79,species,19,0.049230696,2.79451381
Pomacanthidae,Centropyge,vrolikii,Centropyge vrolikii,Centropyge vrolikii,5447,2.76,2.638636364,2.7921875,2.76,species,12,0.091949687,2.45798686
Pomacanthidae,Chaetodontoplus,conspicillatus,Chaetodontoplus conspicillatus,Chaetodontoplus conspicillatus,10819,2.63,2.696666667,2.7921875,2.63,species,10,0.091949687,2.45798686
Pomacanthidae,Chaetodontoplus,mesoleucus,Chaetodontoplus mesoleucus,Chaetodontoplus mesoleucus,5660,2.65,2.696666667,2.7921875,2.65,species,18,0.091949687,2.45798686
Pomacanthidae,Genicanthus,caudovittatus,Genicanthus caudovittatus,Genicanthus caudovittatus,11132,3.4,3.315,2.7921875,3.4,species,20,0.007618746,3
Pomacanthidae,Genicanthus,lamarck,Genicanthus lamarck,Genicanthus lamarck,6612,3.4,3.315,2.7921875,3.4,species,25,0.007618746,3
Pomacanthidae,Genicanthus,personatus,Genicanthus personatus,Genicanthus personatus,7847,2.72,3.315,2.7921875,2.72,species,21,0.007618746,3
Pomacanthidae,Genicanthus,semicinctus,Genicanthus semicinctus,Genicanthus semicinctus,10896,-999,3.315,2.7921875,3.315,genus,20,0.007618746,3
Pomacanthidae,Genicanthus,watanabei,Genicanthus watanabei,Genicanthus watanabei,8711,3.4,3.315,2.7921875,3.4,species,15,0.007618746,3
Pomacanthidae,Holacanthus,bermudensis,Holacanthus bermudensis,Holacanthus bermudensis,3608,3.25,2.932,2.7921875,3.25,species,45,0.0319378,2.899
Pomacanthidae,Holacanthus,ciliaris,Holacanthus ciliaris,Holacanthus ciliaris,3609,3.12,2.932,2.7921875,3.12,species,45,0.03367952,2.9
Pomacanthidae,Holacanthus,passer,Holacanthus passer,Holacanthus passer,8294,2.61,2.932,2.7921875,2.61,species,35.59999847,0.0319378,2.899
Pomacanthidae,Holacanthus,tricolor,Holacanthus tricolor,Holacanthus tricolor,3610,3.04,2.932,2.7921875,3.04,species,35,0.04283379,2.858
Pomacanthidae,Pomacanthus,annularis,Pomacanthus annularis,Pomacanthus annularis,7902,2.63,2.775,2.7921875,2.63,species,45,0.004363261,3
Pomacanthidae,Pomacanthus,arcuatus,Pomacanthus arcuatus,Pomacanthus arcuatus,1117,3.1,2.775,2.7921875,3.1,species,60,0.03446465,2.968
Pomacanthidae,Pomacanthus,chrysurus,Pomacanthus chrysurus,Pomacanthus chrysurus,11209,2.64,2.775,2.7921875,2.64,species,33,0.066858,2.723778862
Pomacanthidae,Pomacanthus,imperator,Pomacanthus imperator,Pomacanthus imperator,6504,2.7,2.775,2.7921875,2.7,species,40,0.02757506,3
Pomacanthidae,Pomacanthus,maculosus,Pomacanthus maculosus,Pomacanthus maculosus,7903,2.67,2.775,2.7921875,2.67,species,50,0.005201542,3
Pomacanthidae,Pomacanthus,navarchus,Pomacanthus navarchus,Pomacanthus navarchus,5661,2.66,2.775,2.7921875,2.66,species,28,0.066858,2.723778862
Pomacanthidae,Pomacanthus,paru,Pomacanthus paru,Pomacanthus paru,1118,3.1,2.775,2.7921875,3.1,species,41.09999847,0.0203,3.126
Pomacanthidae,Pomacanthus,semicirculatus,Pomacanthus semicirculatus,Pomacanthus semicirculatus,5663,2.69,2.775,2.7921875,2.69,species,40,0.005053813,3
Pomacanthidae,Pomacanthus,sexstriatus,Pomacanthus sexstriatus,Pomacanthus sexstriatus,6564,2.63,2.775,2.7921875,2.63,species,46,0.066858,2.723778862
Pomacanthidae,Pomacanthus,xanthometopon,Pomacanthus xanthometopon,Pomacanthus xanthometopon,5662,2.74,2.775,2.7921875,2.74,species,38,0.066858,2.723778862
Pomacanthidae,Pomacanthus,zonipectus,Pomacanthus zonipectus,Pomacanthus zonipectus,8328,3.06,2.775,2.7921875,3.06,species,46,0.066858,2.723778862
Pomacanthidae,Pygoplites,diacanthus,Pygoplites diacanthus,Pygoplites diacanthus,6572,2.69,2.69,2.7921875,2.69,species,25,0.00514,3
Pomacanthidae,unknown,unknown,Pomacanthidae,Pomacanthidae,-999,-999,-999,2.7921875,2.7921875,family,-999,0.004363261,3
Priacanthidae,Heteropriacanthus,cruentatus,Heteropriacanthus cruentatus,Heteropriacanthus cruentatus,1150,3.7,3.7,3.901111111,3.7,species,50.7,0.027934154,2.823128195
Priacanthidae,Priacanthus,blochii,Priacanthus blochii,Priacanthus blochii,9903,-999,3.98,3.901111111,3.98,genus,35,0.02996599,2.800845855
Priacanthidae,Priacanthus,hamrur,Priacanthus hamrur,Priacanthus hamrur,5791,3.82,3.98,3.901111111,3.82,species,45,0.02996599,2.800845855
Priacanthidae,Priacanthus,meeki,Priacanthus meeki,Priacanthus meeki,7787,4.2,3.98,3.901111111,4.2,species,33,0.02996599,2.800845855
Priacanthidae,Priacanthus,sp.,Priacanthus sp.,Priacanthus,-999,-999,3.98,3.901111111,3.98,genus,-999,0.02996599,2.800845855
Pseudochromidae,Cypho,purpurascens,Cypho purpurascens,Cypho purpurascens,12645,-999,-999,3.5565625,3.5565625,family,7.5,0.009939234,3.144832097
Pseudochromidae,Haliophis,guttatus,Haliophis guttatus,Haliophis guttatus,4428,3.76,3.655,3.5565625,3.76,species,15.5,0.009939234,3.144832097
Pseudochromidae,Labracinus,cyclophthalmus,Labracinus cyclophthalmus,Labracinus cyclophthalmus,12662,4.02,4.02,3.5565625,4.02,species,22,0.009939234,3.144832097
Pseudochromidae,Labracinus,lineatus,Labracinus lineatus,Labracinus lineatus,14998,-999,4.02,3.5565625,4.02,genus,25,0.009939234,3.144832097
Pseudochromidae,Labracinus,sp.,Labracinus sp.,Labracinus,-999,-999,4.02,3.5565625,4.02,genus,24,0.009939234,3.144832097
Pseudochromidae,Pseudochromis,dixurus,Pseudochromis dixurus,Pseudochromis dixurus,24442,-999,3.465714286,3.5565625,3.465714286,genus,9,0.009563415,3.167142794
Pseudochromidae,Pseudochromis,fuscus,Pseudochromis fuscus,Pseudochromis fuscus,6627,-999,3.465714286,3.5565625,3.465714286,genus,10,0.009563415,3.167142794
Pseudochromidae,Pseudochromis,olivaceus,Pseudochromis olivaceus,Pseudochromis olivaceus,24440,-999,3.465714286,3.5565625,3.465714286,genus,9,0.009563415,3.167142794
Pseudochromidae,Pseudochromis,persicus,Pseudochromis persicus,Pseudochromis persicus,24446,-999,3.465714286,3.5565625,3.465714286,genus,15.4,0.009563415,3.167142794
Pseudochromidae,Pseudochromis,pesi,Pseudochromis pesi,Pseudochromis pesi,12653,-999,3.465714286,3.5565625,3.465714286,genus,10,0.009563415,3.167142794
Pseudochromidae,Pseudochromis,sp.,Pseudochromis sp.,Pseudochromis,-999,-999,3.465714286,3.5565625,3.465714286,genus,-999,0.009563415,3.167142794
Scaridae,Bolbometopon,muricatum,Bolbometopon muricatum,Bolbometopon muricatum,5537,2.67,2.67,2.092241379,2.67,species,130,0.016285639,2.990520051
Scaridae,Calotomus,carolinus,Calotomus carolinus,Calotomus carolinus,4355,2,2,2.092241379,2,species,54,0.0122,3.167
Scaridae,Calotomus,spinidens,Calotomus spinidens,Calotomus spinidens,4357,2,2,2.092241379,2,species,30,0.00905,3.273
Scaridae,Calotomus,viridescens,Calotomus viridescens,Calotomus viridescens,4358,2,2,2.092241379,2,species,21,0.0122,3.167
Scaridae,Calotomus,zonarchus,Calotomus zonarchus,Calotomus zonarchus,4359,-999,2,2.092241379,2,genus,33,0.0122,3.167
Scaridae,Cetoscarus,bicolor,Cetoscarus bicolor,Cetoscarus bicolor,5538,2,2,2.092241379,2,species,90,0.01567017,3
Scaridae,Cetoscarus,ocellatus,Cetoscarus ocellatus,Cetoscarus bicolor,5538,2,2,2.092241379,2,species,90,0.01567017,3
Scaridae,Chlorurus,atrilunula,Chlorurus atrilunula,Chlorurus atrilunula,7907,2,2.123636364,2.092241379,2,species,30,0.024694091,2.955475758
Scaridae,Chlorurus,bleekeri,Chlorurus bleekeri,Chlorurus bleekeri,4976,2,2.123636364,2.092241379,2,species,49,0.024694091,2.955475758
Scaridae,Chlorurus,bowersi,Chlorurus bowersi,Chlorurus bowersi,5542,2.74,2.123636364,2.092241379,2.74,species,40,0.024694091,2.955475758
Scaridae,Chlorurus,capistratoides,Chlorurus capistratoides,Chlorurus capistratoides,25677,-999,2.123636364,2.092241379,2.123636364,genus,40,0.024694091,2.955475758
Scaridae,Chlorurus,enneacanthus,Chlorurus enneacanthus,Chlorurus enneacanthus,7910,2,2.123636364,2.092241379,2,species,50,0.024694091,2.955475758
